date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-09-16,85.7292,87.0144,85.6922,86.8572,3504332,3504332,1.165,1.36,86.5799,"Sep 16, 15",-0.09515832635355592
2015-09-17,86.811,87.7633,86.1175,86.2747,5205771,5205771,-0.582498,-0.671,86.6574,"Sep 17, 15",-0.10122656565782849
2015-09-18,85.4426,85.6136,83.7043,84.2036,10468818,10468818,-2.0711,-2.401,84.5129,"Sep 18, 15",-0.12280241187770607
2015-09-21,84.444,85.2207,84.1389,84.6474,2981185,2981185,0.44381,0.527,84.6642,"Sep 21, 15",-0.11817909067043367
2015-09-22,82.2712,82.9369,81.0507,81.55,7911721,7911721,-3.0974,-3.659,81.7247,"Sep 22, 15",-0.15044649740185606
2015-09-23,81.5038,81.7164,79.4234,80.4035,7324239,7324239,-1.1465,-1.406,80.2061,"Sep 23, 15",-0.16239025081361297
2015-09-24,79.2847,80.4312,79.0536,80.274,7126823,7126823,-0.129446,-0.161,79.6709,"Sep 24, 15",-0.16373932719112927
2015-09-25,81.023,81.5222,80.1885,80.7178,7447583,7447583,0.443812,0.553,80.6691,"Sep 25, 15",-0.159116005983857
2015-09-28,80.0706,80.875,79.784,80.2833,5343737,5343737,-0.434565,-0.538,80.3795,"Sep 28, 15",-0.16364244371382503
2015-09-29,80.0521,81.439,79.9412,81.3466,4117576,4117576,1.0633,1.324,80.9888,"Sep 29, 15",-0.1525654328087042
2015-09-30,81.9568,82.8167,81.4367,82.2804,5065879,5065879,0.93385,1.148,82.1409,"Sep 30, 15",-0.14283749828109965
2015-10-01,82.1972,82.6872,80.9305,81.6979,3668556,3668556,-0.5825,-0.708,81.6123,"Oct 1, 15",-0.14890573758537207
2015-10-02,80.8935,83.1126,80.274,83.0016,4624219,4624219,1.3037,1.596,82.2206,"Oct 2, 15",-0.13532434087982706
2015-10-05,83.6211,85.5027,83.4177,85.3039,4912526,4912526,2.3023,2.774,85.0172,"Oct 5, 15",-0.11133995057900906
2015-10-06,85.2022,85.8494,85.0727,85.572,3386596,3386596,0.268134,0.314,85.5294,"Oct 6, 15",-0.10854699786231298
2015-10-07,86.9127,87.0606,85.5905,86.4596,3781988,3781988,0.88762,1.037,86.2555,"Oct 7, 15",-0.09930035544776845
2015-10-08,85.8586,87.2733,85.8401,87.2178,4051836,4051836,0.758175,0.877,86.6717,"Oct 8, 15",-0.09140174765291971
2015-10-09,87.5322,88.7064,87.3842,88.1794,4099876,4099876,0.961587,1.103,88.2648,"Oct 9, 15",-0.08138420445122285
2015-10-12,87.7818,88.2719,87.4767,88.2349,3194881,3194881,0.055477,0.063,88.0684,"Oct 12, 15",-0.08080602886085875
2015-10-13,87.0699,87.6061,86.582,87.1716,4079277,4079277,-1.0633,-1.205,87.2333,"Oct 13, 15",-0.0918830397659796
2015-10-14,87.1623,87.7078,84.8416,85.2207,5608256,5608256,-1.9509,-2.238,85.8909,"Oct 14, 15",-0.11220669308564511
2015-10-15,85.7199,86.2007,85.2022,86.1545,3829826,3829826,0.933851,1.096,85.8646,"Oct 15, 15",-0.10247875855804056
2015-10-16,86.9127,87.0514,85.646,85.9881,3148393,3148393,-0.16643,-0.193,86.1829,"Oct 16, 15",-0.10421224357131251
2015-10-19,85.5258,85.8494,84.333,85.1097,5513849,5513849,-0.878374,-1.022,85.0053,"Oct 19, 15",-0.11336304426637332
2015-10-20,87.2178,90.3245,86.062,88.4105,9005216,9005216,3.3008,3.878,88.7386,"Oct 20, 15",-0.07897670212810294
2015-10-21,88.9838,91.2398,88.7804,90.5834,10657255,10657255,2.1728,2.458,90.4076,"Oct 21, 15",-0.056340346446980855
2015-10-22,90.8792,92.673,90.7036,92.2661,5722374,5722374,1.6828,1.858,91.9045,"Oct 22, 15",-0.03881068760183194
2015-10-23,92.8856,93.2924,92.6267,93.0336,5032930,5032930,0.76742,0.832,92.9638,"Oct 23, 15",-0.03081519632967883
2015-10-26,93.0336,93.3663,92.4603,92.673,2701235,2701235,-0.360593,-0.388,92.7017,"Oct 26, 15",-0.03457177503031519
2015-10-27,92.2754,92.4326,91.2676,91.4247,3396531,3396531,-1.2482,-1.347,91.6814,"Oct 27, 15",-0.047576037903316576
2015-10-28,91.8778,92.0165,90.7683,91.8316,3829906,3829906,0.406824,0.445,91.5848,"Oct 28, 15",-0.043337125331799974
2015-10-29,91.7576,92.0997,90.833,91.5819,3287397,3287397,-0.249641,-0.272,91.3805,"Oct 29, 15",-0.04593839460952834
2015-10-30,91.5634,91.7021,90.8515,90.9902,4010857,4010857,-0.591746,-0.646,91.2452,"Oct 30, 15",-0.052102475633284615
2015-11-02,91.3693,92.072,90.9347,91.8963,3067463,3067463,0.906111,0.996,91.7116,"Nov 2, 15",-0.04266310802195201
2015-11-03,91.887,92.7747,91.3508,92.4603,3089985,3089985,0.564007,0.614,92.146,"Nov 3, 15",-0.03678759391446753
2015-11-04,92.8486,93.4219,92.4603,92.7654,3116072,3116072,0.30512,0.33,92.8403,"Nov 4, 15",-0.03360919080419542
2015-11-05,92.8579,93.3757,92.2014,93.2,2832900,2832900,0.434561,0.468,93.0119,"Nov 5, 15",-0.029081711316406876
2015-11-06,92.4973,93.2,91.8038,93.2,2735119,2735119,0,0,92.7391,"Nov 6, 15",-0.029081711316406876
2015-11-09,93.0151,93.2369,91.7299,92.1459,3164717,3164717,-1.054,-1.131,92.1401,"Nov 9, 15",-0.040062880502044006
2015-11-10,91.3785,91.9194,90.5649,91.2398,2738471,2738471,-0.906115,-0.983,91.2187,"Nov 10, 15",-0.04950224811337661
2015-11-11,92.1705,92.5054,91.2678,91.4446,2172819,2172819,0.204779,0.224,91.6573,"Nov 11, 15",-0.047368728097041936
2015-11-12,90.514,92.8126,90.1603,92.338,8808220,8808220,0.893415,0.977,92.0014,"Nov 12, 15",-0.038061663728909734
2015-11-13,91.8727,92.7242,89.7043,89.7881,6218860,6218860,-2.55,-2.762,90.451,"Nov 13, 15",-0.06462544639322612
2015-11-16,89.8625,91.0723,89.695,91.0444,5099023,5099023,1.2564,1.399,90.4691,"Nov 16, 15",-0.051537842894586704
2015-11-17,91.3608,91.4818,90.6443,90.7838,4528758,4528758,-0.26058,-0.286,90.9833,"Nov 17, 15",-0.054252663774747016
2015-11-18,90.8583,91.0723,90.1231,90.9327,4201972,4201972,0.148903,0.164,90.7153,"Nov 18, 15",-0.05270148638005834
2015-11-19,91.1747,92.0309,91.0444,91.4818,4366641,4366641,0.549078,0.604,91.3921,"Nov 19, 15",-0.04698119418782475
2015-11-20,91.7982,92.6451,91.3329,91.4074,4898188,4898188,-0.074452,-0.081,91.8238,"Nov 20, 15",-0.04775626200625898
2015-11-23,91.3701,91.7423,91.1003,91.2864,4177131,4177131,-0.120982,-0.132,91.3714,"Nov 23, 15",-0.04901678896903484
2015-11-24,90.8025,91.091,89.7695,90.607,5344059,5344059,-0.679367,-0.744,90.4574,"Nov 24, 15",-0.05609449160134851
2015-11-25,90.6536,91.2492,90.5047,90.5233,4336420,4336420,-0.083757,-0.092,90.7319,"Nov 25, 15",-0.05696644289708682
2015-11-27,90.2813,90.4302,89.8439,90.0859,1919808,1919808,-0.437402,-0.483,90.1702,"Nov 27, 15",-0.06152309160384877
2015-11-30,90.3278,90.5047,89.2855,89.3879,5560953,5560953,-0.697979,-0.775,89.6965,"Nov 30, 15",-0.06879456119077089
2015-12-01,89.3786,90.6908,89.36,89.9928,4595649,4595649,0.604915,0.677,90.1128,"Dec 1, 15",-0.062492968134711814
2015-12-02,89.7695,90.1138,88.5317,88.6434,3892531,3892531,-1.3494,-1.499,89.1948,"Dec 2, 15",-0.07655044816421443
2015-12-03,88.6899,89.1552,87.8523,88.1315,6082505,6082505,-0.511852,-0.577,88.3351,"Dec 3, 15",-0.08188320644723082
2015-12-04,88.4014,89.9277,88.2153,89.0901,9228851,9228851,0.958559,1.088,89.2619,"Dec 4, 15",-0.07189691598014825
2015-12-07,88.9877,89.574,88.7551,89.2576,4681213,4681213,0.167514,0.188,89.1739,"Dec 7, 15",-0.07015197163085111
2015-12-08,88.3921,88.7085,87.3824,87.6941,7011800,7011800,-1.5635,-1.752,87.8598,"Dec 8, 15",-0.08643985515399263
2015-12-09,87.0892,88.9505,86.7449,87.629,6911403,6911403,-0.065146,-0.074,87.8921,"Dec 9, 15",-0.08711803949512249
2015-12-10,87.5452,88.1036,85.2745,87.3591,5814097,5814097,-0.269885,-0.308,87.3776,"Dec 10, 15",-0.08992974385258717
2015-12-11,86.5587,88.0664,86.4843,86.8286,9942579,9942579,-0.530465,-0.607,87.2602,"Dec 11, 15",-0.09545626909021217
2015-12-14,86.8286,87.0799,85.8049,86.5774,6748213,6748213,-0.251272,-0.289,86.4827,"Dec 14, 15",-0.09807316473524774
2015-12-15,87.1823,88.0943,86.7635,86.7914,6618064,6618064,0.214048,0.247,87.144,"Dec 15, 15",-0.09584380299942921
2015-12-16,87.4522,88.8109,86.9589,88.5317,9868283,9868283,1.7403,2.005,87.6672,"Dec 16, 15",-0.07771409164968605
2015-12-17,88.5317,89.0901,87.3312,87.3591,4802328,4802328,-1.1726,-1.325,87.8586,"Dec 17, 15",-0.08992974385258717
2015-12-18,86.8379,87.7872,85.9352,85.9352,8665799,8665799,-1.4239,-1.63,86.553,"Dec 18, 15",-0.10476333345834438
2015-12-21,86.5681,87.3777,86.2609,87.1171,8708814,8708814,1.1819,1.375,86.9067,"Dec 21, 15",-0.09245079777813904
2015-12-22,87.7686,88.7923,87.4801,88.2897,4644056,4644056,1.1726,1.346,88.1762,"Dec 22, 15",-0.08023514557523792
2015-12-23,88.876,89.8997,88.8109,89.6205,4677208,4677208,1.3308,1.507,89.5691,"Dec 23, 15",-0.06637143250034376
2015-12-24,89.239,89.8253,89.2204,89.6205,1382707,1382707,0,0,89.6355,"Dec 24, 15",-0.06637143250034376
2015-12-28,89.3227,89.6299,89.0622,89.4251,3606828,3606828,-0.195435,-0.218,89.3337,"Dec 28, 15",-0.06840702728155384
2015-12-29,89.9649,90.9886,89.6671,90.5233,3291434,3291434,1.0982,1.228,90.5788,"Dec 29, 15",-0.05696644289708682
2015-12-30,90.1975,90.7373,89.8253,90.1789,3161684,3161684,-0.344338,-0.38,90.3188,"Dec 30, 15",-0.06055425683080609
2015-12-31,89.7229,89.9742,89.0715,89.4065,2950974,2950974,-0.77243,-0.857,89.5302,"Dec 31, 15",-0.06860079423616244
2016-01-04,87.8989,89.0063,87.4429,88.9412,5382208,5382208,-0.465319,-0.52,88.2894,"Jan 4, 16",-0.07344809337483707
2016-01-05,88.541,89.3414,88.2246,89.0808,4253225,4253225,0.139596,0.157,88.8091,"Jan 5, 16",-0.07199379945745261
2016-01-06,87.387,88.0757,86.1213,86.6611,8300557,8300557,-2.4197,-2.716,87.096,"Jan 6, 16",-0.0972012134395093
2016-01-07,85.1256,86.8752,85.0883,85.5257,6984819,6984819,-1.1354,-1.31,85.8528,"Jan 7, 16",-0.10902933173319336
2016-01-08,85.2186,85.5071,83.9623,84.1298,7501309,7501309,-1.396,-1.632,84.5249,"Jan 8, 16",-0.12357122914921724
2016-01-11,84.7719,85.0604,83.6831,84.2228,7185566,7185566,0.093063,0.111,84.1435,"Jan 11, 16",-0.12260239437617457
2016-01-12,84.6789,84.8278,83.4504,84.2228,7697258,7697258,0,0,84.0828,"Jan 12, 16",-0.12260239437617457
2016-01-13,84.3811,84.3811,82.2778,82.6687,8588783,8588783,-1.5542,-1.845,83.1117,"Jan 13, 16",-0.1387923526641915
2016-01-14,82.9013,83.3667,81.766,82.8362,7395903,7395903,0.167515,0.203,82.828,"Jan 14, 16",-0.1370474083148942
2016-01-15,80.9563,81.9521,79.5417,79.6906,10485634,10485634,-3.1456,-3.797,80,"Jan 15, 16",-0.16981694231578598
2016-01-19,80.3607,80.3607,78.6111,79.3277,7469993,7469993,-0.362952,-0.455,79.3795,"Jan 19, 16",-0.17359748144629333
2016-01-20,78.5832,79.6441,77.606,78.9461,9601204,9601204,-0.381561,-0.481,78.2922,"Jan 20, 16",-0.17757282928922952
2016-01-21,78.9461,80.7702,78.6762,79.6348,5742904,5742904,0.688674,0.872,79.8455,"Jan 21, 16",-0.1703982431796116
2016-01-22,80.9191,81.3192,79.9233,80.3607,4647420,4647420,0.725898,0.912,80.4366,"Jan 22, 16",-0.16283612316077667
2016-01-25,80.0164,80.1746,78.8158,79.0113,10444034,10444034,-1.3494,-1.679,79.3322,"Jan 25, 16",-0.17689360319027914
2016-01-26,79.3742,80.4724,79.2998,79.7092,7393768,7393768,0.697981,0.883,79.8601,"Jan 26, 16",-0.16962317536117752
2016-01-27,79.7558,81.4961,78.8717,79.8581,8083861,8083861,0.148902,0.187,80.4663,"Jan 27, 16",-0.16807199796648886
2016-01-28,80.3142,81.1517,79.9605,80.4538,5757240,5757240,0.59561,0.746,80.4265,"Jan 28, 16",-0.16186624662991347
2016-01-29,80.8446,81.6077,80.7423,81.6077,7887546,7887546,1.154,1.434,81.248,"Jan 29, 16",-0.14984540313944147
2016-02-01,81.0214,81.7473,80.4538,81.4868,5036876,5036876,-0.120985,-0.148,81.1869,"Feb 1, 16",-0.15110488834439684
2016-02-02,80.1932,80.7136,79.1788,79.4952,7397655,7397655,-1.9916,-2.444,79.8983,"Feb 2, 16",-0.17185253709699608
2016-02-03,80.0257,80.3793,78.4436,79.9977,8305503,8305503,0.502544,0.632,79.4315,"Feb 3, 16",-0.1666177040491044
2016-02-04,80.1187,82.557,80.0629,82.0079,5921679,5921679,2.0102,2.513,81.8818,"Feb 4, 16",-0.14567628834189655
2016-02-05,81.9335,82.3709,81.3751,81.7473,5216779,5216779,-0.260578,-0.318,81.8459,"Feb 5, 16",-0.14839110922205703
2016-02-08,81.282,81.3379,79.8675,80.7609,6858385,6858385,-0.986478,-1.207,80.4664,"Feb 8, 16",-0.15866700836323175
2016-02-09,80.2769,81.6822,79.9698,81.189,7360909,7360909,0.428096,0.53,80.9582,"Feb 9, 16",-0.15420724313377432
2016-02-10,81.3006,82.315,80.7236,80.9284,3618823,3618823,-0.26058,-0.321,81.3634,"Feb 10, 16",-0.15692206401393463
2016-02-11,79.4673,80.5468,78.0294,78.7879,7711830,7711830,-2.1405,-2.645,78.9726,"Feb 11, 16",-0.17922089016122256
2016-02-12,79.095,80.1559,79.0113,79.9884,5886307,5886307,1.2005,1.524,79.7899,"Feb 12, 16",-0.1667145875264086
2016-02-16,81.282,81.4309,79.6255,80.4817,6960391,6960391,0.493238,0.617,80.2423,"Feb 16, 16",-0.16157559619800066
2016-02-17,81.2974,82.9663,81.2318,82.6194,5141088,5141088,2.1377,2.656,82.5658,"Feb 17, 16",-0.13930593926968615
2016-02-18,83.0225,83.482,82.6569,82.8444,4997681,4997681,0.225017,0.272,83.0211,"Feb 18, 16",-0.1369619841736153
2016-02-19,82.835,83.4351,81.9631,82.7225,11817546,11817546,-0.121883,-0.147,82.7468,"Feb 19, 16",-0.13823188695677546
2016-02-22,83.6226,88.9855,83.3226,86.6041,21828314,21828314,3.8816,4.692,86.9627,"Feb 22, 16",-0.0977950153971806
2016-02-23,86.4728,86.6603,84.8368,85.8822,11567653,11567653,-0.721935,-0.834,85.6027,"Feb 23, 16",-0.1053154651031966
2016-02-24,85.4227,88.273,85.4227,87.7667,16993291,16993291,1.8845,2.194,87.4087,"Feb 24, 16",-0.08568353897632715
2016-02-25,88.048,92.5671,87.8323,91.9483,16862819,16862819,4.1816,4.764,90.9893,"Feb 25, 16",-0.04212139395530444
2016-02-26,93.9547,94.2735,90.4763,91.592,14654782,14654782,-0.35628,-0.387,92.0848,"Feb 26, 16",-0.04583317706966033
2016-02-29,91.3482,92.6984,90.4857,90.5888,8854165,8854165,-1.0032,-1.095,91.0745,"Feb 29, 16",-0.05628409152467506
2016-03-01,86.4635,89.1168,86.3228,89.1168,12353876,12353876,-1.472,-1.625,88.207,"Mar 1, 16",-0.07161876664208126
2016-03-02,88.8449,90.0075,88.5074,89.5668,5447292,5447292,0.450037,0.505,89.4346,"Mar 2, 16",-0.06693085644993942
2016-03-03,89.2574,90.1481,89.1356,90.1106,4597920,4597920,0.543794,0.607,89.745,"Mar 3, 16",-0.06126577742219111
2016-03-04,90.1669,91.2217,89.8012,90.9451,4674083,4674083,0.834446,0.926,90.678,"Mar 4, 16",-0.052572308410319325
2016-03-07,90.5232,91.3764,90.0544,90.8701,6307585,6307585,-0.075005,-0.082,90.8299,"Mar 7, 16",-0.05335362677567632
2016-03-08,90.1388,91.4045,90.1247,90.8513,5354071,5354071,-0.018753,-0.021,90.9118,"Mar 8, 16",-0.05354947724592579
2016-03-09,91.2451,91.3951,90.3825,90.57,4158952,4158952,-0.281274,-0.31,90.7735,"Mar 9, 16",-0.05647994199492468
2016-03-10,90.57,91.0576,89.1168,90.1763,4808630,4808630,-0.393782,-0.435,89.8794,"Mar 10, 16",-0.06058134253413848
2016-03-11,91.1138,91.5545,90.451,90.7107,4031096,4031096,0.534421,0.593,90.8687,"Mar 11, 16",-0.055014188741514904
2016-03-14,90.2888,91.292,90.2794,90.7857,3974535,3974535,0.075006,0.083,90.8298,"Mar 14, 16",-0.054232870376157906
2016-03-15,90.0638,90.6638,89.895,90.2794,2750288,2750288,-0.506292,-0.558,90.1819,"Mar 15, 16",-0.05950729022122779
2016-03-16,90.195,91.8827,90.0075,91.4045,4598262,4598262,1.1251,1.246,91.1434,"Mar 16, 16",-0.04778647298305275
2016-03-17,91.7139,93.0734,91.3108,92.6702,4166050,4166050,1.2657,1.385,92.5634,"Mar 17, 16",-0.03460094424928859
2016-03-18,93.0171,94.0297,92.6515,92.8671,9506894,9506894,0.196892,0.212,93.0515,"Mar 18, 16",-0.032549723100771435
2016-03-21,92.8952,93.3828,92.6233,92.9796,3996675,3996675,0.11251,0.121,93.074,"Mar 21, 16",-0.03137774555273587
2016-03-22,92.5202,93.0734,92.1733,92.5015,3510444,3510444,-0.478166,-0.514,92.6908,"Mar 22, 16",-0.03635838969243155
2016-03-23,92.6046,93.2562,92.1452,92.9234,3235349,3235349,0.42191,0.456,92.7518,"Mar 23, 16",-0.0319632134478434
2016-03-24,92.0233,92.8952,91.8827,92.8765,2847514,2847514,-0.046879,-0.05,92.5653,"Mar 24, 16",-0.032451797865646705
2016-03-28,92.7827,93.0921,92.4921,92.7359,2279663,2279663,-0.140635,-0.151,92.7562,"Mar 28, 16",-0.033916509361235816
2016-03-29,92.2671,94.0578,91.9577,93.8703,3766598,3766598,1.1345,1.223,93.4189,"Mar 29, 16",-0.022098808645756557
2016-03-30,94.5266,94.6954,93.6641,93.9922,3010694,3010694,0.121886,0.13,94.1242,"Mar 30, 16",-0.0208289058625964
2016-03-31,93.8328,94.1516,92.8109,93.8516,3832524,3832524,-0.140637,-0.15,93.7601,"Mar 31, 16",-0.022293617358185514
2016-04-01,93.1859,94.1891,92.6515,93.7297,4038090,4038090,-0.121884,-0.13,93.4836,"Apr 1, 16",-0.023563520141345818
2016-04-04,94.0391,94.8642,93.5703,94.011,3707466,3707466,0.281273,0.3,94.1812,"Apr 4, 16",-0.02063305539234693
2016-04-05,93.5234,94.086,93.139,93.6266,3120370,3120370,-0.384408,-0.409,93.7168,"Apr 5, 16",-0.024637572454256507
2016-04-06,93.3734,94.2641,92.2764,94.1047,5070353,5070353,0.478166,0.511,93.5004,"Apr 6, 16",-0.019656928314560975
2016-04-07,93.6641,95.0798,93.4484,94.5923,3844721,3844721,0.48754,0.518,94.4313,"Apr 7, 16",-0.014577317181920197
2016-04-08,95.1079,95.9597,94.6579,94.9954,2755510,2755510,0.403159,0.426,95.3086,"Apr 8, 16",-0.010377991407581515
2016-04-11,95.2392,96.5049,94.7985,95.7642,4583468,4583468,0.768815,0.809,96.03,"Apr 11, 16",-0.0023689572837623596
2016-04-12,95.9049,97.0206,95.9049,96.6456,3188744,3188744,0.881322,0.92,96.6413,"Apr 12, 16",0.006813096145912729
2016-04-13,97.1612,98.2113,97.1425,98.08,3664545,3664545,1.4345,1.484,97.8704,"Apr 13, 16",0.02175607032281984
2016-04-14,98.4457,98.8489,95.5392,98.1457,5217336,5217336,0.065633,0.067,98.2222,"Apr 14, 16",0.022440505210872614
2016-04-15,97.9488,98.5957,97.705,98.0425,3764701,3764701,-0.103136,-0.105,98.068,"Apr 15, 16",0.021365411140141413
2016-04-18,98.0988,98.7668,97.5363,98.5676,2809194,2809194,0.525046,0.536,98.415,"Apr 18, 16",0.026835681455460617
2016-04-19,99.0083,99.6505,97.9863,98.4457,3850497,3850497,-0.121885,-0.124,98.546,"Apr 19, 16",0.02556577867230046
2016-04-20,98.8395,99.4864,98.6332,98.9426,3823375,3823375,0.496915,0.505,99.1468,"Apr 20, 16",0.03074227328224546
2016-04-21,98.9708,99.3458,98.6801,98.8489,2628426,2628426,-0.093757,-0.095,98.955,"Apr 21, 16",0.029766146204459505
2016-04-22,99.1301,99.6739,98.3801,99.102,3061856,3061856,0.253147,0.256,98.9597,"Apr 22, 16",0.03240283524808419
2016-04-25,98.6238,98.6332,97.7683,98.6332,2768030,2768030,-0.46879,-0.473,98.2546,"Apr 25, 16",0.02751907458569288
2016-04-26,98.8676,99.163,97.1518,98.2582,5514971,5514971,-0.375033,-0.38,98.3541,"Apr 26, 16",0.023612482758908038
2016-04-27,99.6833,100.3865,98.3332,99.2802,6338720,6338720,1.022,1.04,99.2521,"Apr 27, 16",0.03425924768417224
2016-04-28,98.5863,98.9989,97.2175,97.7238,4670355,4670355,-1.5564,-1.568,98.1943,"Apr 28, 16",0.01804532896628446
2016-04-29,97.0675,98.3895,97.0675,97.855,3054310,3054310,0.131259,0.134,97.688,"Apr 29, 16",0.01941211522674899
2016-05-02,97.405,98.3519,97.0768,97.855,4223633,4223633,0,0,97.8522,"May 2, 16",0.01941211522674899
2016-05-03,97.0018,97.3816,95.5111,95.7549,4790642,4790642,-2.1002,-2.146,96.0122,"May 3, 16",-0.002465840761066583
2016-05-04,95.061,95.4267,93.9735,94.386,5628264,5628264,-1.3689,-1.43,94.372,"May 4, 16",-0.016726463565562087
2016-05-05,94.8079,94.911,93.6734,94.0297,3530415,3530415,-0.35628,-0.377,94.1508,"May 5, 16",-0.020438246679917824
2016-05-06,94.0016,94.9673,93.5797,94.8079,3745483,3745483,0.778188,0.828,94.5946,"May 6, 16",-0.012331287320973936
2016-05-09,94.0672,95.0423,93.7391,93.8422,3834217,3834217,-0.965706,-1.019,94.0922,"May 9, 16",-0.022391542593310245
2016-05-10,94.0391,96.0268,93.9453,95.783,3671994,3671994,1.9408,2.068,95.5973,"May 10, 16",-0.0021731068135128918
2016-05-11,96.1486,96.2705,95.1079,95.2579,2795901,2795901,-0.525043,-0.548,95.57,"May 11, 16",-0.007643377128832094
2016-05-12,95.4267,95.8955,94.836,95.1267,2866992,2866992,-0.131263,-0.138,95.3402,"May 12, 16",-0.009010163389296623
2016-05-13,94.9204,95.3705,93.7203,94.011,3280548,3280548,-1.1157,-1.173,94.4465,"May 13, 16",-0.02063305539234693
2016-05-16,93.8047,95.708,93.8047,95.4642,3469388,3469388,1.4532,1.546,95.2741,"May 16, 16",-0.005494230745190205
2016-05-17,95.3142,95.5767,93.514,93.8141,4191014,4191014,-1.6501,-1.729,94.3834,"May 17, 16",-0.022684276540864086
2016-05-18,93.8613,94.8522,93.2383,93.7102,3340400,3340400,-0.103818,-0.111,94.0397,"May 18, 16",-0.023766662916338565
2016-05-19,93.1251,93.3799,92.4361,92.9741,3138885,3138885,-0.736166,-0.786,92.9158,"May 19, 16",-0.031435042232862025
2016-05-20,93.5781,94.2765,93.1251,93.5309,4312062,4312062,0.556843,0.599,93.7017,"May 20, 16",-0.025634534688451935
2016-05-23,93.3894,93.5026,92.7477,93.3422,2658863,2658863,-0.188761,-0.202,93.262,"May 23, 16",-0.02760033169569004
2016-05-24,93.899,94.7201,93.8329,94.2954,2953704,2953704,0.953242,1.021,94.4085,"May 24, 16",-0.017670296150913253
2016-05-25,94.6541,95.2675,94.6541,94.6824,2354235,2354235,0.386959,0.41,94.9544,"May 25, 16",-0.013638693385671289
2016-05-26,94.7956,95.3242,94.6493,94.7673,2504780,2504780,0.084943,0.09,94.8697,"May 26, 16",-0.012754240996087152
2016-05-27,94.8428,95.1071,94.4653,95.0976,2670264,2670264,0.33033,0.349,94.8538,"May 27, 16",-0.009313314915055123
2016-05-31,95.1071,95.5129,94.7107,94.9278,5265712,5265712,-0.169884,-0.179,95.0254,"May 31, 16",-0.011082219694223249
2016-06-01,94.4653,94.8522,93.2006,94.7107,2806933,2806933,-0.217076,-0.229,94.3074,"Jun 1, 16",-0.013343875922476576
2016-06-02,94.6163,95.1448,94.4464,95.126,2468534,2468534,0.415276,0.438,94.9314,"Jun 2, 16",-0.0090174556940399
2016-06-03,95.0882,95.1164,94.2765,94.7862,2251459,2251459,-0.339769,-0.357,94.675,"Jun 3, 16",-0.012557348768017321
2016-06-06,95.0788,95.8621,94.8617,95.6639,3769349,3769349,0.877736,0.926,95.6342,"Jun 6, 16",-0.0034138403776997903
2016-06-07,96.0603,96.6454,95.7489,95.7489,2539712,2539712,0.084942,0.089,96.0935,"Jun 7, 16",-0.0025283462302951427
2016-06-08,95.7489,96.3812,95.6828,96.334,2567119,2567119,0.585158,0.611,96.1072,"Jun 8, 16",0.003566978777309658
2016-06-09,95.8621,96.5983,95.7894,96.57,3608910,3608910,0.235951,0.245,96.3407,"Jun 9, 16",0.0060255272336328155
2016-06-10,95.8432,96.636,95.5223,96.268,3601667,3601667,-0.302017,-0.313,96.2605,"Jun 10, 16",0.0028794186157955
2016-06-13,96.2491,96.6455,95.5035,95.5223,4494522,4494522,-0.745607,-0.775,95.9594,"Jun 13, 16",-0.004888969451493714
2016-06-14,95.5223,96.183,94.8617,95.5035,3705473,3705473,-0.018873,-0.02,95.2686,"Jun 14, 16",-0.005084819921743182
2016-06-15,95.7961,96.0226,94.89,94.89,4480034,4480034,-0.613474,-0.642,95.2787,"Jun 15, 16",-0.011476004150363206
2016-06-16,94.6541,95.8338,93.7669,95.4374,4550347,4550347,0.547408,0.577,95.0884,"Jun 16, 16",-0.005773421841077851
2016-06-17,95.1826,95.9754,94.6918,95.5129,5691890,5691890,0.075504,0.079,95.4529,"Jun 17, 16",-0.004986894686618448
2016-06-20,96.2868,97.0796,95.9471,95.9848,4447854,4447854,0.471901,0.494,96.3742,"Jun 20, 16",-0.0000708395317923481
2016-06-21,96.2585,96.3623,95.7017,95.8621,3318970,3318970,-0.122695,-0.128,95.9272,"Jun 21, 16",-0.0013490763775164418
2016-06-22,96.0509,96.2396,95.4185,95.6545,2634985,2634985,-0.207636,-0.217,95.7621,"Jun 22, 16",-0.0035117656128245242
2016-06-23,96.7399,96.7399,96.0131,96.5794,3074800,3074800,0.924927,0.967,96.3202,"Jun 23, 16",0.006123452468757697
2016-06-24,93.8329,94.7662,93.21,93.3327,7446387,7446387,-3.2467,-3.362,93.7489,"Jun 24, 16",-0.02769929868863528
2016-06-27,92.4927,92.6909,91.4451,91.7471,6248133,6248133,-1.5856,-1.699,91.9506,"Jun 27, 16",-0.04421741069010207
2016-06-28,92.6343,93.5498,92.4269,93.4649,5583189,5583189,1.7177,1.872,92.9648,"Jun 28, 16",-0.02632209484996609
2016-06-29,94.3615,95.041,93.8707,94.8239,4737288,4737288,1.3591,1.454,94.6419,"Jun 29, 16",-0.012164606069697876
2016-06-30,95.2015,96.8059,94.9136,96.787,5837739,5837739,1.9631,2.07,96.3836,"Jun 30, 16",0.00828614170406578
2016-07-01,96.721,98.3349,96.5888,96.9569,6578877,6578877,0.169885,0.176,97.2267,"Jul 1, 16",0.010056088241054415
2016-07-05,96.3623,96.5909,94.5786,94.9655,4311132,4311132,-1.9914,-2.054,95.1628,"Jul 5, 16",-0.010689476995903804
